gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..
hsa-let-7i	0.000434010327302258	1.00043410452341	0.000392069121104488	1.10697401029599	0.268305165185272	age	-0.0110000362675973	0.989060242904529	0.0137835899508981	-0.798053069395076	0.424839694079361	gender	0.075583044143725	1.07851278817025	0.88959771012346	0.084963172997866	0.932290668495879	Interaction	-0.000193483660977119	0.999806535055779	0.000501613521740933	-0.385722578421733	0.69970213930478
hsa-mir-100	-2.40473009918845e-05	0.999975952988142	2.73735585621955e-05	-0.878486475817408	0.379679773850736	age	-0.013807134962018	0.986287746344266	0.0144369041331001	-0.956377824132103	0.338881384282155	gender	-0.105864089304206	0.899546897812994	0.531083909108121	-0.199335900577348	0.841999998031902	Interaction	-3.59774546144066e-05	0.999964023192566	6.74395883886572e-05	-0.533476782317635	0.593703578846813
hsa-mir-101-1	-3.84388469957052e-05	0.999961561891767	0.000135185037727375	-0.284342466014797	0.776147945382427	age	-0.0133767249439652	0.986712345840359	0.0152888101886732	-0.874935641092294	0.38160892501609	gender	0.776310271425863	2.17343805608739	0.857628333876449	0.905182630705505	0.36536864209872	Interaction	-0.000606733805008096	0.999393450220727	0.000457643895108137	-1.32577711948879	0.184913533957003
hsa-mir-101-2	-4.04284505321977e-05	0.999959572366687	0.000133228272145711	-0.303452487081581	0.761545051171814	age	-0.0135504970790357	0.986540897626215	0.015242145788632	-0.889015055159887	0.373994988724039	gender	0.846614178186117	2.33173862006479	0.873301287517957	0.969441119905265	0.332325144384394	Interaction	-0.000638257496635908	0.999361946146352	0.000462774519272288	-1.37919757907062	0.16783384429997
hsa-mir-103a-1	-3.06034447331343e-05	0.999969397023547	2.2694046116022e-05	-1.34852306973714	0.177490205290568	age	-0.0177749217354385	0.9823821203391	0.0146806352034193	-1.21077334114933	0.225982285008397	gender	-1.49633628701724	0.223949144358465	0.915455370215386	-1.63452674559677	0.10214829506138	Interaction	4.12399897889146e-05	1.00004124084017	2.71596813083701e-05	1.51842686667333	0.128906823010049
hsa-mir-103a-2	-3.11680831679963e-05	0.999968832402552	2.2753803599463e-05	-1.36979661583842	0.170750398765431	age	-0.0178557136854852	0.982302754977991	0.0146783095130207	-1.21646935361636	0.223806178527474	gender	-1.51728043788171	0.219307497047021	0.917446423257861	-1.65380822184017	0.0981664849043885	Interaction	4.19066689260837e-05	1.00004190754702	2.72278643818778e-05	1.53910965393143	0.123777528620839
hsa-mir-105-1	0.00031126500455778	1.00031131345254	0.000625742658367997	0.497432930926576	0.618883788013335	age	-0.0155479485476295	0.98457229680825	0.0150775187078515	-1.0312007465481	0.302446690645521	gender	-0.749608885354958	0.472551338351443	0.570902061376643	-1.31302536121063	0.189174402472206	Interaction	0.000889544613125747	1.00088994037528	0.000740570572659267	1.201161166763	0.229688689800196
hsa-mir-105-2	0.000325581660232523	1.00032563466769	0.000625171876446683	0.520787438620952	0.602514854572763	age	-0.0156930149130631	0.984429478842937	0.0150886448414844	-1.04005462902255	0.298314521066322	gender	-0.743783283389533	0.475312268588934	0.573449031314143	-1.29703468446889	0.194619253010806	Interaction	0.000879778961993813	1.00088016608102	0.000743877006756228	1.18269412013446	0.236930395349951
hsa-mir-106a	0.000561965186979743	1.000562123119	0.00268009765821094	0.209680861911157	0.833916763471678	age	-0.0124996386897016	0.987578157315976	0.0150253960847171	-0.831900777804815	0.405464952793926	gender	-0.466412185314876	0.627248688058275	0.496868357836542	-0.938703739046136	0.347882873194932	Interaction	0.00231607543831414	1.00231875961288	0.00313016418055227	0.739921392208092	0.459347693240205
hsa-mir-106b	-0.000342040628548944	0.999658017860678	0.00052853637590395	-0.647146807944781	0.517536933500725	age	-0.0142423889017193	0.985858554127568	0.0145617112395828	-0.978071098059164	0.328039161171145	gender	-1.87819896452934	0.152865173578922	0.862769401974828	-2.17694201976827	0.0294848937261425	Interaction	0.00164672595933747	1.00164808255708	0.000694827408082658	2.36997841504486	0.0177891237642168
hsa-mir-107	-0.0173074331837004	0.982841480098139	0.00710113540005771	-2.43727688723689	0.0147983432089196	age	-0.0176910877267495	0.982464480822569	0.0139132090164813	-1.27153180159897	0.203539521268029	gender	-3.01856901957877	0.0488711019391114	1.08072921391761	-2.79308542852889	0.00522079021349139	Interaction	0.0216217686292873	1.02185721291399	0.00813633657219045	2.6574329168227	0.00787382591180919
